color,fuelTypeId,fuelType,id,km,make,makeId,model,modelId,price,province,provinceId,title,transmissionType,transmissionTypeId,year,seller_type,bodyType,cubicCapacity,doors,hp,url,publicationDate,fecha
WHITE,1,Diésel,54805040,49177,AUDI,4,A5,611,37490,Valladolid,47,AUDI A5 40 TDI 140kW 190CV S tronic Coupe 2p,AUTOMATIC,1,2019,profesional,Coupe,1968,2,190,https://www.coches.net/audi-a5-40-tdi-140kw-190cv-s-tronic-coupe-2p-diesel-2019-en-valladolid-54805040-covo.aspx,2023-04-06T134845+0200,2023-04-09T182850+0200
GRAY,1,Diésel,54805037,113928,AUDI,4,A5,611,31490,Valladolid,47,AUDI A5 2.0 TDI 110kW S tronic Sportback 5p,AUTOMATIC,1,2018,profesional,Berlina,1968,5,150,https://www.coches.net/audi-a5-20-tdi-110kw-s-tronic-sportback-5p-diesel-2018-en-valladolid-54805037-covo.aspx,2023-04-06T134844+0200,2023-04-09T182902+0200
WHITE,2,Gasolina,53953177,28700,AUDI,4,Q3 Sportback,1293,78900,Málaga,29,AUDI Q3 Sportback RS 2.5 TFSI quattro,AUTOMATIC,1,2020,profesional,4x4 SUV,2480,5,400,https://www.coches.net/audi-q3-sportback-rs-25-tfsi-quattro-gasolina-2020-en-malaga-53953177-covo.aspx,2023-04-07T135742+0200,2023-04-09T182919+0200
BLACK,1,Diésel,54809970,85630,AUDI,4,Q5,904,22499,Alicante,3,AUDI Q5 2.0 TDI 150cv Ambiente,MANUAL,2,2014,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q5-20-tdi-150cv-ambiente-diesel-2014-en-alicante-54809970-covo.aspx,2023-04-07T000000+0200,2023-04-09T182932+0200
WHITE,2,Gasolina,54800455,30576,AUDI,4,A3,345,23000,Madrid,28,AUDI A3 design edition 1.5 TFSI CoD EVO Sportb 5p,MANUAL,2,2017,profesional,Berlina,1498,5,150,https://www.coches.net/audi-a3-design-edition-15-tfsi-cod-evo-sportb-5p-gasolina-2017-en-madrid-54800455-covo.aspx,2023-04-06T134044+0200,2023-04-09T182945+0200
BLACK,1,Diésel,53873930,16500,AUDI,4,Q5,904,46100,Castellón,12,AUDI Q5 S line 35 TDI 120kW quattro S tronic,AUTOMATIC,1,2020,profesional,4x4 SUV,1968,5,163,https://www.coches.net/audi-q5-s-line-35-tdi-120kw-quattro-s-tronic-diesel-2020-en-castellon-53873930-covo.aspx,2023-04-06T133843+0200,2023-04-09T182957+0200
WHITE,2,Gasolina,54331146,32340,AUDI,4,A4,7,32990,Salamanca,37,AUDI A4 S line 40 TFSI 140kW 190CV S tronic 4p,AUTOMATIC,1,2020,profesional,Berlina,1984,4,190,https://www.coches.net/audi-a4-s-line-40-tfsi-140kw-190cv-s-tronic-4p-gasolina-2019-en-salamanca-54331146-covo.aspx,2023-04-07T134241+0200,2023-04-09T183013+0200
GRAY,4,Híbrido,53689285,12000,AUDI,4,Q5 SPORTBACK,1342,56900,Salamanca,37,AUDI Q5 SPORTBACK Advanced 40 TDI 150kW quattroultra 5p,AUTOMATIC,1,2022,profesional,4x4 SUV,1968,5,204,https://www.coches.net/audi-q5-sportback-advanced-40-tdi-150kw-quattroultra-5p-electrico-hibrido-2022-en-salamanca-53689285-covo.aspx,2023-04-07T132741+0200,2023-04-09T183029+0200
BLACK,4,Híbrido,54320209,18500,AUDI,4,A3,345,34990,Salamanca,37,AUDI A3 Sportback S line 35 TFSI 110kW S tronic 5p,AUTOMATIC,1,2022,profesional,Berlina,1498,5,150,https://www.coches.net/audi-a3-sportback-s-line-35-tfsi-110kw-s-tronic-5p-electrico-hibrido-2021-en-salamanca-54320209-covo.aspx,2023-04-07T132741+0200,2023-04-09T183045+0200
WHITE,1,Diésel,54789965,35150,AUDI,4,A4,7,42490,Valencia,46,AUDI A4 Avant S line 40 TDI 140kW quattro S tron 5p,AUTOMATIC,1,2020,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a4-avant-s-line-40-tdi-140kw-quattro-s-tron-5p-diesel-2020-en-valencia-54789965-covo.aspx,2023-04-06T131844+0200,2023-04-09T183054+0200
GRAY,2,Gasolina,54546992,70000,AUDI,4,A3,345,50990,Pontevedra,36,AUDI A3 RS3 Sedan TFSI 294kW quattro S tronic,AUTOMATIC,1,2019,profesional,Berlina,2480,4,400,https://www.coches.net/audi-a3-rs3-sedan-tfsi-294kw-quattro-s-tronic-gasolina-2019-en-pontevedra-54546992-covo.aspx,2023-04-07T132741+0200,2023-04-09T183103+0200
GRAY,1,Diésel,54809792,113835,AUDI,4,A1,966,15999,Alicante,3,AUDI A1 Sportback 1.6 TDI 90cv S tronic Ambition,AUTOMATIC,1,2015,profesional,Berlina,1598,5,90,https://www.coches.net/audi-a1-sportback-16-tdi-90cv-s-tronic-ambition-diesel-2014-en-alicante-54809792-covo.aspx,2023-04-07T000000+0200,2023-04-09T183117+0200
GRAY,2,Gasolina,54759695,61900,AUDI,4,A4,7,49990,Barcelona,8,AUDI A4 S4 3.0 TFSI 260kW quattro tiptron Avant 5p,AUTOMATIC,1,2018,profesional,Familiar,2995,5,354,https://www.coches.net/audi-a4-s4-30-tfsi-260kw-quattro-tiptron-avant-5p-gasolina-2018-en-barcelona-54759695-covo.aspx,2023-04-06T131044+0200,2023-04-09T183126+0200
GRAY,1,Diésel,53642844,100000,AUDI,4,Q3,999,21990,Barcelona,8,AUDI Q3 2.0 TDI 177cv quattro S tronic Ambition 5p,AUTOMATIC,1,2012,profesional,4x4 SUV,1968,5,177,https://www.coches.net/audi-q3-20-tdi-177cv-quattro-s-tronic-ambition-diesel-2012-en-barcelona-53642844-covo.aspx,2023-04-06T130643+0200,2023-04-09T183142+0200
GRAY,2,Gasolina,54276274,65000,AUDI,4,A3,345,19900,Barcelona,8,AUDI A3 Sportback 1.4 TFSI 140 COD Stro Ambiente 5p,AUTOMATIC,1,2014,profesional,Berlina,1395,5,140,https://www.coches.net/audi-a3-sportback-14-tfsi-140-cod-stro-ambiente-gasolina-2014-en-barcelona-54276274-covo.aspx,2023-04-06T130443+0200,2023-04-09T183158+0200
WHITE,1,Diésel,54809676,39000,AUDI,4,Q3 Sportback,1293,38750,Barcelona,8,AUDI Q3 Sportback 35 TDI 110kW 150CV S tronic 5p,AUTOMATIC,1,2020,particular,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-sportback-35-tdi-110kw-150cv-s-tronic-5p-diesel-2020-en-barcelona-54809676-covo.aspx,2023-04-09T105715+0200,2023-04-09T183211+0200
RED,2,Gasolina,54388234,73401,AUDI,4,A1,966,22850,Murcia,30,AUDI A1 Sportback Adrenalin 30 TFSI 85kW S tron 5p,AUTOMATIC,1,2020,profesional,Berlina,999,5,116,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-85kw-s-tron-5p-gasolina-2020-en-murcia-54388234-covo.aspx,2023-04-07T000000+0200,2023-04-09T183225+0200
GRAY,1,Diésel,54809701,171000,AUDI,4,Q7,571,36700,Valladolid,47,AUDI Q7 3.0 TDI 272CV quattro tiptronic Sport,AUTOMATIC,1,2016,profesional,4x4 SUV,2967,5,272,https://www.coches.net/audi-q7-30-tdi-272cv-quattro-tiptronic-sport-diesel-2016-en-valladolid-54809701-covo.aspx,2023-04-06T130047+0200,2023-04-09T183236+0200
GRAY,2,Gasolina,54809700,136000,AUDI,4,A3,345,9490,Alicante,3,AUDI A3 1.2 TFSI 105cv Ambition 3p,MANUAL,2,2013,profesional,Berlina,1197,3,105,https://www.coches.net/audi-a3-12-tfsi-105cv-ambition-3p-gasolina-2013-en-alicante-54809700-covo.aspx,2023-04-06T130037+0200,2023-04-09T183249+0200
GRAY,4,Híbrido,54110590,11469,AUDI,4,Q3,999,39900,Granada,18,AUDI Q3 Advanced 35 TFSI 110kW 150CV S tronic 5p,AUTOMATIC,1,2022,profesional,4x4 SUV,1498,5,150,https://www.coches.net/audi-q3-advanced-35-tfsi-110kw-150cv-s-tronic-5p-electrico-hibrido-2022-en-granada-54110590-covo.aspx,2023-04-06T125943+0200,2023-04-09T183303+0200
BLACK,2,Gasolina,54730461,38400,AUDI,4,Q2,1199,32990,Valencia,46,AUDI Q2 Sport 40 TFSI 140kW quattro S tronic 5p,AUTOMATIC,1,2018,profesional,4x4 SUV,1984,5,190,https://www.coches.net/audi-q2-sport-40-tfsi-140kw-quattro-s-tronic-gasolina-2018-en-valencia-54730461-covo.aspx,2023-04-06T125543+0200,2023-04-09T183318+0200
BLACK,2,Gasolina,54689048,20106,AUDI,4,A1,966,21900,Madrid,28,AUDI A1 Advanced 25 TFSI 70kW 95CV Sportback 5p,MANUAL,2,2019,profesional,Berlina,999,5,95,https://www.coches.net/audi-a1-advanced-25-tfsi-70kw-95cv-sportback-5p-gasolina-2019-en-madrid-54689048-covo.aspx,2023-04-06T125444+0200,2023-04-09T183329+0200
GRAY,2,Gasolina,53552125,84500,AUDI,4,Q2,1199,26000,Guipúzcoa,20,AUDI Q2 sport edition 1.4 TFSI 110kW 150CV CoD,MANUAL,2,2017,profesional,4x4 SUV,1395,5,150,https://www.coches.net/audi-q2-sport-edition-14-tfsi-110kw-150cv-cod-gasolina-2017-en-guipuzcoa-53552125-covo.aspx,2023-04-07T125741+0200,2023-04-09T183344+0200
GRAY,1,Diésel,54809645,70000,AUDI,4,Q3,999,20900,Sevilla,41,AUDI Q3 2.0 TDI 110kW 150CV,MANUAL,2,2018,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-20-tdi-110kw-150cv-diesel-2017-en-sevilla-54809645-covo.aspx,2023-04-06T124921+0200,2023-04-09T183400+0200
WHITE,2,Gasolina,54781131,102000,AUDI,4,A1,966,14999,Madrid,28,AUDI A1 Adrenalin 1.0 TFSI 70kW 95CV Sportback 5p,MANUAL,2,2017,profesional,Berlina,999,5,95,https://www.coches.net/audi-a1-adrenalin-10-tfsi-70kw-95cv-sportback-5p-gasolina-2017-en-madrid-54781131-covo.aspx,2023-04-06T124844+0200,2023-04-09T183410+0200
WHITE,1,Diésel,54676063,138388,AUDI,4,A3,345,18490,Cádiz,11,AUDI A3 design edition 1.6 TDI 85kW Sportback 5p,MANUAL,2,2018,profesional,Berlina,1598,5,116,https://www.coches.net/audi-a3-design-edition-16-tdi-85kw-sportback-5p-diesel-2018-en-cadiz-54676063-covo.aspx,2023-04-06T124743+0200,2023-04-09T183422+0200
WHITE,1,Diésel,54809618,49000,AUDI,4,A6,27,31990,Valencia,46,AUDI A6 2.0 TDI ultra quattro S tronic Avant,AUTOMATIC,1,2017,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a6-20-tdi-ultra-quattro-s-tronic-avant-diesel-2017-en-valencia-54809618-covo.aspx,2023-04-06T124418+0200,2023-04-09T183434+0200
GRAY,2,Gasolina,54809612,53686,AUDI,4,Q3 Sportback,1293,66900,Barcelona,8,AUDI Q3 Sportback RS 2.5 TFSI quattro,AUTOMATIC,1,2020,profesional,4x4 SUV,2480,5,400,https://www.coches.net/audi-q3-sportback-rs-25-tfsi-quattro-gasolina-2020-en-barcelona-54809612-covo.aspx,2023-04-07T000000+0200,2023-04-09T183448+0200
GRAY,4,Híbrido,54795092,13815,AUDI,4,Q5 SPORTBACK,1342,49600,Madrid,28,AUDI Q5 SPORTBACK Advanced 35 TDI 120kW S tronic 5p,AUTOMATIC,1,2021,profesional,4x4 SUV,1968,5,163,https://www.coches.net/audi-q5-sportback-advanced-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2021-en-madrid-54795092-covo.aspx,2023-04-06T124203+0200,2023-04-09T183501+0200
GRAY,1,Diésel,54748287,59819,AUDI,4,A3,345,22990,Barcelona,8,AUDI A3 design edition 1.6 TDI 85kW Sportback 5p,MANUAL,2,2019,profesional,Berlina,1598,5,116,https://www.coches.net/audi-a3-design-edition-16-tdi-85kw-sportback-5p-diesel-2018-en-barcelona-54748287-covo.aspx,2023-04-06T124201+0200,2023-04-09T183510+0200
GRAY,1,Diésel,54198461,27502,AUDI,4,A4,7,32000,León,24,AUDI A4 Avant Advanced 35 TDI 110kW S tronic,AUTOMATIC,1,2019,profesional,Familiar,1968,5,150,https://www.coches.net/audi-a4-avant-advanced-35-tdi-110kw-s-tronic-diesel-2019-en-leon-54198461-covo.aspx,2023-04-06T124151+0200,2023-04-09T183519+0200
RED,1,Diésel,53495617,78691,AUDI,4,A5,611,36900,Barcelona,8,AUDI A5 Sport 40 TDI quattro S tronic Sportback 5p,AUTOMATIC,1,2019,profesional,Berlina,1968,5,190,https://www.coches.net/audi-a5-sport-40-tdi-quattro-s-tronic-sportback-5p-diesel-2019-en-barcelona-53495617-covo.aspx,2023-04-07T124243+0200,2023-04-09T183532+0200
WHITE,1,Diésel,54144529,91471,AUDI,4,A4,7,29500,Girona,17,AUDI A4 S line ed 2.0 TDI 140kW S tronic Avant 5p,AUTOMATIC,1,2017,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a4-s-line-ed-20-tdi-140kw-s-tronic-avant-5p-diesel-2017-en-girona-54144529-covo.aspx,2023-04-07T124242+0200,2023-04-09T183547+0200
GRAY,2,Gasolina,54388231,73737,AUDI,4,A1,966,20950,Murcia,30,AUDI A1 Epic Edition 30 TFSI 85kW Sportback 5p,MANUAL,2,2019,profesional,Berlina,999,5,116,https://www.coches.net/audi-a1-epic-edition-30-tfsi-85kw-sportback-5p-gasolina-2019-en-murcia-54388231-covo.aspx,2023-04-07T000000+0200,2023-04-09T183604+0200
GRAY,2,Gasolina,54144549,96677,AUDI,4,A3,345,26900,Girona,17,AUDI A3 S line ed 2.0 TFSI quattro S tron Sportb 5p,AUTOMATIC,1,2017,profesional,Berlina,1984,5,190,https://www.coches.net/audi-a3-s-line-ed-20-tfsi-quattro-s-tron-sportb-5p-gasolina-2017-en-girona-54144549-covo.aspx,2023-04-07T124242+0200,2023-04-09T183617+0200
WHITE,1,Diésel,53824492,96021,AUDI,4,A4,7,31900,Granada,18,AUDI A4 S line 35 TDI 110kW 150CV S tronic 4p,AUTOMATIC,1,2019,profesional,Berlina,1968,4,150,https://www.coches.net/audi-a4-s-line-35-tdi-110kw-150cv-s-tronic-4p-diesel-2019-en-granada-53824492-covo.aspx,2023-04-06T122443+0200,2023-04-09T183630+0200
WHITE,2,Gasolina,54110592,32088,AUDI,4,A3,345,28900,Granada,18,AUDI A3 Sportback Advanced 30 TFSI 81kW 110CV 5p,MANUAL,2,2021,profesional,Berlina,999,5,110,https://www.coches.net/audi-a3-sportback-advanced-30-tfsi-81kw-110cv-5p-gasolina-2021-en-granada-54110592-covo.aspx,2023-04-06T122443+0200,2023-04-09T183640+0200
RED,1,Diésel,54716217,88785,AUDI,4,A3,345,21790,Alicante,3,AUDI A3 design edition 1.6 TDI 85kW S tron Sedan 4p,AUTOMATIC,1,2018,profesional,Berlina,1598,4,116,https://www.coches.net/audi-a3-design-edition-16-tdi-85kw-s-tron-sedan-4p-diesel-2017-en-alicante-54716217-covo.aspx,2023-04-07T000000+0200,2023-04-09T183650+0200
BLACK,1,Diésel,54342057,155000,AUDI,4,A4,7,18500,Cádiz,11,AUDI A4 Avant 2.0 TDI 150cv 5p,MANUAL,2,2016,profesional,Familiar,1968,5,150,https://www.coches.net/audi-a4-avant-20-tdi-150cv-diesel-2015-en-cadiz-54342057-covo.aspx,2023-04-06T122243+0200,2023-04-09T183706+0200
BLUE,1,Diésel,54548803,174000,AUDI,4,A6,27,17500,Cádiz,11,AUDI A6 Avant 2.0 TDI 190cv ultra S tronic 5p,AUTOMATIC,1,2014,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a6-avant-20-tdi-190cv-ultra-s-tronic-diesel-2014-en-cadiz-54548803-covo.aspx,2023-04-06T122143+0200,2023-04-09T183722+0200
WHITE,1,Diésel,54344096,24585,AUDI,4,A3,345,28950,Madrid,28,AUDI A3 Sportback Advanced 30 TDI 85kW 116CV 5p,MANUAL,2,2021,profesional,Berlina,1968,5,116,https://www.coches.net/audi-a3-sportback-advanced-30-tdi-85kw-116cv-5p-diesel-2020-en-madrid-54344096-covo.aspx,2023-04-06T122043+0200,2023-04-09T183738+0200
GRAY,1,Diésel,54177068,16700,AUDI,4,Q2,1199,34900,Girona,17,AUDI Q2 S line 30 TDI 85kW 116CV S tronic 5p,AUTOMATIC,1,2022,profesional,4x4 SUV,1968,5,116,https://www.coches.net/audi-q2-s-line-30-tdi-85kw-116cv-s-tronic-5p-diesel-2022-en-girona-54177068-covo.aspx,2023-04-07T124242+0200,2023-04-09T183747+0200
BLACK,1,Diésel,54260573,110000,AUDI,4,A3,345,17990,Córdoba,14,AUDI A3 2.0 TDI 110kW 150CV S tronic Sportback,AUTOMATIC,1,2018,profesional,Berlina,1968,5,150,https://www.coches.net/audi-a3-20-tdi-110kw-150cv-s-tronic-sportback-diesel-2018-en-cordoba-54260573-covo.aspx,2023-04-07T124242+0200,2023-04-09T183804+0200
WHITE,1,Diésel,54677507,109000,AUDI,4,A4 Allroad Quattro,925,28990,Vizcaya,48,AUDI A4 Allroad Quattro 2.0 TDI 140kW 190CV quattro S tronic 5p,AUTOMATIC,1,2018,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a4-allroad-quattro-20-tdi-140kw-190cv-quattro-s-tronic-5p-diesel-2018-en-vizcaya-54677507-covo.aspx,2023-04-06T121744+0200,2023-04-09T183820+0200
BLUE,1,Diésel,52944993,102386,AUDI,4,A3,345,20500,La Rioja,26,AUDI A3 sport edition 1.6 TDI S tronic Sedan 4p,AUTOMATIC,1,2017,profesional,Berlina,1598,4,116,https://www.coches.net/audi-a3-sport-edition-16-tdi-s-tronic-sedan-4p-diesel-2017-en-la_rioja-52944993-covo.aspx,2023-04-07T121540+0200,2023-04-09T183833+0200
BLACK,2,Gasolina,54758885,44000,AUDI,4,A7,974,52990,Guipúzcoa,20,AUDI A7 Sportback 55 TFSI 250kW quattro S tronic 5p,AUTOMATIC,1,2018,profesional,Berlina,2995,5,340,https://www.coches.net/audi-a7-sportback-55-tfsi-250kw-quattro-s-tronic-5p-gasolina-2018-en-guipuzcoa-54758885-covo.aspx,2023-04-06T121446+0200,2023-04-09T183847+0200
BLACK,2,Gasolina,54758838,44000,AUDI,4,A7,974,52990,Vizcaya,48,AUDI A7 Sportback 55 TFSI 250kW quattro S tronic 5p,AUTOMATIC,1,2018,profesional,Berlina,2995,5,340,https://www.coches.net/audi-a7-sportback-55-tfsi-250kw-quattro-s-tronic-5p-gasolina-2018-en-vizcaya-54758838-covo.aspx,2023-04-06T121243+0200,2023-04-09T183856+0200
GRAY,1,Diésel,54800949,79000,AUDI,4,Q7,571,57990,Vizcaya,48,AUDI Q7 Black line 50 TDI 210kW 286CV q. tip. 5p,AUTOMATIC,1,2019,profesional,4x4 SUV,2967,5,286,https://www.coches.net/audi-q7-black-line-50-tdi-210kw-286cv-q-tip-5p-diesel-2019-en-vizcaya-54800949-covo.aspx,2023-04-06T121044+0200,2023-04-09T183906+0200
WHITE,1,Diésel,54260235,115600,AUDI,4,A3,345,23500,Girona,17,AUDI A3 S line edition 2.0 TDI S tronic Sportb 5p,AUTOMATIC,1,2018,profesional,Berlina,1968,5,150,https://www.coches.net/audi-a3-s-line-edition-20-tdi-s-tronic-sportb-5p-diesel-2018-en-girona-54260235-covo.aspx,2023-04-07T121541+0200,2023-04-09T183922+0200
BLUE,1,Diésel,53729949,88234,AUDI,4,A3,345,23500,León,24,AUDI A3 35 TDI 110kW 150CV S tronic Sedan,AUTOMATIC,1,2019,profesional,Berlina,1968,4,150,https://www.coches.net/audi-a3-35-tdi-110kw-150cv-s-tronic-sedan-diesel-2019-en-leon-53729949-covo.aspx,2023-04-06T120843+0200,2023-04-09T183937+0200
GRAY,1,Diésel,54805083,96849,AUDI,4,A6,27,26690,Valladolid,47,AUDI A6 2.0 TDI 140kW190CV ultra S tronic 4p,AUTOMATIC,1,2017,profesional,Berlina,1968,4,190,https://www.coches.net/audi-a6-20-tdi-140kw190cv-ultra-s-tronic-4p-diesel-2017-en-valladolid-54805083-covo.aspx,2023-04-06T115243+0200,2023-04-09T183950+0200
BLUE,1,Diésel,54805087,84332,AUDI,4,A6,27,28490,Valladolid,47,AUDI A6 3.0 TDI S tronic Avant 5p,AUTOMATIC,1,2017,profesional,Familiar,2967,5,218,https://www.coches.net/audi-a6-30-tdi-s-tronic-avant-5p-diesel-2017-en-valladolid-54805087-covo.aspx,2023-04-06T115243+0200,2023-04-09T184001+0200
BLACK,1,Diésel,54809221,107000,AUDI,4,Q3,999,22000,Cáceres,10,AUDI Q3 Design edition 2.0 TDI 110kW 150CV 5p,MANUAL,2,2017,particular,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-design-edition-20-tdi-110kw-150cv-5p-diesel-2017-en-caceres-54809221-covo.aspx,2023-04-07T192617+0200,2023-04-09T184014+0200
GRAY,1,Diésel,54344089,19999,AUDI,4,A3,345,30900,Madrid,28,AUDI A3 Sedan 30 TDI 85kW 116CV 4p,MANUAL,2,2021,profesional,Berlina,1968,4,116,https://www.coches.net/audi-a3-sedan-30-tdi-85kw-116cv-4p-diesel-2021-en-madrid-54344089-covo.aspx,2023-04-06T114547+0200,2023-04-09T184022+0200
GRAY,4,Híbrido,54807605,57800,AUDI,4,A3,345,36200,Madrid,28,AUDI A3 Sedan S line 35 TFSI 110kW S tronic 4p,AUTOMATIC,1,2020,particular,Berlina,1498,4,150,https://www.coches.net/audi-a3-sedan-s-line-35-tfsi-110kw-s-tronic-4p-electrico-hibrido-2020-en-madrid-54807605-covo.aspx,2023-04-07T105844+0200,2023-04-09T184034+0200
GRAY,1,Diésel,54545367,27934,AUDI,4,A3,345,31900,Madrid,28,AUDI A3 Sedan Advanced 30 TDI 85kW 116CV 4p,MANUAL,2,2022,profesional,Berlina,1968,4,116,https://www.coches.net/audi-a3-sedan-advanced-30-tdi-85kw-116cv-4p-diesel-2022-en-madrid-54545367-covo.aspx,2023-04-07T114543+0200,2023-04-09T184046+0200
GRAY,1,Diésel,54795753,109500,AUDI,4,A5,611,22999,Alicante,3,AUDI A5 Cabrio 3.0 TDI 204cv multitronic 2p,AUTOMATIC,1,2013,profesional,Cabrio,2967,2,204,https://www.coches.net/audi-a5-cabrio-30-tdi-204cv-multitronic-diesel-2013-en-alicante-54795753-covo.aspx,2023-04-06T114144+0200,2023-04-09T184059+0200
GRAY,1,Diésel,54290933,25354,AUDI,4,Q2,1199,33900,Asturias,33,AUDI Q2 S line 30 TDI 85kW 116CV S tronic 5p,AUTOMATIC,1,2021,profesional,4x4 SUV,1968,5,116,https://www.coches.net/audi-q2-s-line-30-tdi-85kw-116cv-s-tronic-5p-diesel-2021-en-asturias-54290933-covo.aspx,2023-04-06T114042+0200,2023-04-09T184115+0200
WHITE,4,Híbrido,53940058,29085,AUDI,4,A5,611,47035,Valencia,46,AUDI A5 S Line 35 TDI 120kW S tronic Sportback 5p,AUTOMATIC,1,2021,profesional,Berlina,1968,5,163,https://www.coches.net/audi-a5-s-line-35-tdi-120kw-s-tronic-sportback-5p-electrico-hibrido-2021-en-valencia-53940058-covo.aspx,2023-04-07T114544+0200,2023-04-09T184123+0200
BLACK,2,Gasolina,54809226,39500,AUDI,4,A6,27,127900,Barcelona,8,AUDI A6 RS 6 Avant TFSI quattro 5p,AUTOMATIC,1,2020,profesional,Familiar,3996,5,600,https://www.coches.net/audi-a6-rs-6-avant-tfsi-quattro-5p-gasolina-2020-en-barcelona-54809226-covo.aspx,2023-04-07T000000+0200,2023-04-09T184135+0200
GRAY,2,Gasolina,54745589,74500,AUDI,4,A6,27,57000,Alicante,3,AUDI A6 RS 6 4.0 TFSI quattro tiptronic Avant 5p,AUTOMATIC,1,2013,profesional,Familiar,3993,5,560,https://www.coches.net/audi-a6-rs-6-40-tfsi-quattro-tiptronic-avant-gasolina-2013-en-alicante-54745589-covo.aspx,2023-04-06T113643+0200,2023-04-09T184146+0200
BLACK,2,Gasolina,54465299,85600,AUDI,4,A3,345,27500,Madrid,28,AUDI A3 2.0 TFSI 140kW 190CV Sportback 5p,AUTOMATIC,1,2018,profesional,Berlina,1984,5,190,https://www.coches.net/audi-a3-20-tfsi-140kw-190cv-sportback-gasolina-2018-en-madrid-54465299-covo.aspx,2023-04-06T113442+0200,2023-04-09T184200+0200
BLACK,1,Diésel,53167410,123000,AUDI,4,A6,27,31900,Asturias,33,AUDI A6 2.0 TDI ultra quattro S tronic Avant,AUTOMATIC,1,2017,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a6-20-tdi-ultra-quattro-s-tronic-avant-diesel-2017-en-asturias-53167410-covo.aspx,2023-04-07T114544+0200,2023-04-09T184215+0200
GRAY,1,Diésel,54432066,50986,AUDI,4,A3,345,22790,Alicante,3,AUDI A3 design edition 2.0 TDI Sportback 5p,AUTOMATIC,1,2017,profesional,Berlina,1968,5,150,https://www.coches.net/audi-a3-design-edition-20-tdi-sportback-5p-diesel-2017-en-alicante-54432066-covo.aspx,2023-04-09T161639+0200,2023-04-09T184224+0200
GRAY,1,Diésel,54494062,94500,AUDI,4,A6,27,33200,Madrid,28,AUDI A6 S line 2.0 TDI 140kW S tron Avant 5p,AUTOMATIC,1,2018,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a6-s-line-20-tdi-140kw-s-tron-avant-diesel-2018-en-madrid-54494062-covo.aspx,2023-04-06T113243+0200,2023-04-09T184239+0200
WHITE,1,Diésel,54746307,164500,AUDI,4,A3,345,18000,Alicante,3,AUDI A3 Sportback 2.0 TDI 150 S tronic Ambition 5p,AUTOMATIC,1,2013,profesional,Berlina,1968,5,150,https://www.coches.net/audi-a3-sportback-20-tdi-150-s-tronic-ambition-diesel-2013-en-alicante-54746307-covo.aspx,2023-04-06T113145+0200,2023-04-09T184252+0200
WHITE,1,Diésel,54691781,50834,AUDI,4,Q5,904,36000,Málaga,29,AUDI Q5 35 TDI 120kW 163CV quattro S tronic,AUTOMATIC,1,2019,profesional,4x4 SUV,1968,5,163,https://www.coches.net/audi-q5-35-tdi-120kw-163cv-quattro-s-tronic-diesel-2019-en-malaga-54691781-covo.aspx,2023-04-06T113052+0200,2023-04-09T184302+0200
WHITE,1,Diésel,54648208,54570,AUDI,4,A5,611,30190,Zaragoza,50,AUDI A5 2.0 TDI 140kW 190CV Sportback 5p,MANUAL,2,2017,profesional,Berlina,1968,5,190,https://www.coches.net/audi-a5-20-tdi-140kw-190cv-sportback-5p-diesel-2018-en-zaragoza-54648208-covo.aspx,2023-04-06T112842+0200,2023-04-09T184318+0200
BLACK,2,Gasolina,54341845,35000,AUDI,4,A6,27,119999,Alicante,3,AUDI A6 RS 6 Avant TFSI quattro 5p,AUTOMATIC,1,2020,profesional,Familiar,3996,5,600,https://www.coches.net/audi-a6-rs-6-avant-tfsi-quattro-5p-gasolina-2020-en-alicante-54341845-covo.aspx,2023-04-06T112244+0200,2023-04-09T184328+0200
GRAY,2,Gasolina,53731970,58827,AUDI,4,A1,966,18400,Málaga,29,AUDI A1 1.4 TFSI CoD S tronic Adrenalin,AUTOMATIC,1,2017,profesional,Berlina,1395,3,150,https://www.coches.net/audi-a1-14-tfsi-cod-s-tronic-adrenalin-gasolina-2017-en-malaga-53731970-covo.aspx,2023-04-07T113044+0200,2023-04-09T184343+0200
ORANGE,1,Diésel,54172608,68911,AUDI,4,A3,345,25990,Madrid,28,AUDI A3 Sportback S line 30 TDI 85kW 116CV 5p,MANUAL,2,2020,profesional,Berlina,1598,5,116,https://www.coches.net/audi-a3-sportback-s-line-30-tdi-85kw-116cv-5p-diesel-2020-en-madrid-54172608-covo.aspx,2023-04-09T145740+0200,2023-04-09T184359+0200
