,fuelType,fuelTypeId,color,id,km,make,makeId,model,modelId,province,provinceId,price,title,transmissionType,transmissionTypeId,year,seller_type,seller_type_id,body_types,body_types_id,cubicCapacity,doors,hp,url,date
1005,Diésel,1.0,COMMON.COLOR_GRAY,54812418.0,73000.0,BMW,7.0,X1,944.0,Madrid,28.0,23900.0,BMW X1 sDrive18d Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,particular,2.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-business-5p-diesel-2018-en-madrid-54812418-covo.aspx,2023-04-09 16:38:54
1006,Diésel,1.0,COMMON.COLOR_GARNET,54812417.0,100000.0,BMW,7.0,Serie 2 Active Tourer,1158.0,Sevilla,41.0,16300.0,BMW Serie 2 Active Tourer 216d,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,monovolumen,5.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-2-active-tourer-216d-diesel-2015-en-sevilla-54812417-covo.aspx,2023-04-09 16:38:56
1007,Diésel,1.0,COMMON.COLOR_WHITE,53808528.0,180000.0,BMW,7.0,Serie 3,70.0,Alicante,3.0,14500.0,BMW Serie 3,COMMON.TRANSMISSION_AUTOMATIC,1.0,2013.0,particular,2.0,,,,4.0,,https://www.coches.net/bmw-serie-3-diesel-2013-en-alicante-53808528-covo.aspx,2023-04-09 16:38:59
1008,Diésel,1.0,COMMON.COLOR_BLACK,54552136.0,146442.0,BMW,7.0,Serie 4,1084.0,Murcia,30.0,25890.0,BMW Serie 4 420d Gran Coupe 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,berlina,1.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-4-420d-gran-coupe-5p-diesel-2016-en-murcia-54552136-covo.aspx,2023-04-09 16:39:01
1009,Gasolina,2.0,COMMON.COLOR_BLACK,54267053.0,180000.0,BMW,7.0,Serie 6,514.0,Girona,17.0,34900.0,BMW Serie 6 640i,COMMON.TRANSMISSION_AUTOMATIC,1.0,2014.0,profesional,1.0,cabrio,3.0,2979.0,2.0,320.0,https://www.coches.net/bmw-serie-6-640i-gasolina-2014-en-girona-54267053-covo.aspx,2023-04-09 16:39:04
1010,Diésel,1.0,COMMON.COLOR_BLUE,54812250.0,110941.0,BMW,7.0,X1,944.0,Málaga,29.0,21590.0,BMW X1 sDrive16d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,1496.0,5.0,116.0,https://www.coches.net/bmw-x1-sdrive16d-5p-diesel-2017-en-malaga-54812250-covo.aspx,2023-04-09 16:39:06
1011,Híbrido,4.0,COMMON.COLOR_BLACK,54558351.0,53400.0,BMW,7.0,Serie 3,70.0,Valencia,46.0,35900.0,BMW Serie 3 318d Auto. 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318d-auto-4p-electrico-hibrido-2021-en-valencia-54558351-covo.aspx,2023-04-09 16:39:08
1012,Diésel,1.0,COMMON.COLOR_WHITE,54333116.0,82000.0,BMW,7.0,X3,515.0,Alicante,3.0,19799.0,BMW X3 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2013.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,143.0,https://www.coches.net/bmw-x3-sdrive18d-5p-diesel-2013-en-alicante-54333116-covo.aspx,2023-04-09 16:39:10
1013,Diésel,1.0,COMMON.COLOR_BLACK,54773674.0,177000.0,BMW,7.0,Serie 3,70.0,Madrid,28.0,12990.0,BMW Serie 3 320D 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2012.0,profesional,1.0,berlina,1.0,1995.0,4.0,184.0,https://www.coches.net/bmw-serie-3-320d-4p-diesel-2012-en-madrid-54773674-covo.aspx,2023-04-09 16:39:13
1014,Diésel,1.0,COMMON.COLOR_GRAY,52989786.0,55000.0,BMW,7.0,Serie 4,1084.0,Navarra,31.0,35900.0,BMW Serie 4 420d Gran Coupe,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-4-420d-gran-coupe-diesel-2018-en-navarra-52989786-covo.aspx,2023-04-09 16:39:15
1015,Diésel,1.0,COMMON.COLOR_BLACK,54153872.0,99000.0,BMW,7.0,Serie 6,514.0,Alicante,3.0,32499.0,BMW Serie 6 640d Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2014.0,profesional,1.0,berlina,1.0,2993.0,4.0,313.0,https://www.coches.net/bmw-serie-6-640d-gran-coupe-4p-diesel-2014-en-alicante-54153872-covo.aspx,2023-04-09 16:39:17
1016,Diésel,1.0,COMMON.COLOR_WHITE,54266730.0,165000.0,BMW,7.0,Serie 1,539.0,Jaén,23.0,15500.0,BMW Serie 1 116d EfficientDynamics,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-efficientdynamics-diesel-2017-en-jaen-54266730-covo.aspx,2023-04-09 16:39:19
1017,Gasolina,2.0,COMMON.COLOR_BROWN,54756921.0,55500.0,BMW,7.0,Serie 4,1084.0,Toledo,45.0,26900.0,BMW Serie 4 420i 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,coupe,2.0,1998.0,2.0,184.0,https://www.coches.net/bmw-serie-4-420i-gasolina-2018-en-toledo-54756921-covo.aspx,2023-04-09 16:39:21
1018,Diésel,1.0,COMMON.COLOR_WHITE,54551632.0,35902.0,BMW,7.0,X5,438.0,Valencia,46.0,48900.0,BMW X5 xDRIVE30d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,258.0,https://www.coches.net/bmw-x5-xdrive30d-5p-diesel-2017-en-valencia-54551632-covo.aspx,2023-04-09 16:39:23
1019,Gasolina,2.0,COMMON.COLOR_RED,54523169.0,17000.0,MAZDA,27.0,MX5,237.0,Vizcaya,48.0,25300.0,MAZDA MX5 2.0 118kW 160CV Zenith Sport 2p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,particular,2.0,cabrio,3.0,1998.0,2.0,160.0,https://www.coches.net/mazda-mx5-20-118kw-160cv-zenith-sport-2p-gasolina-2018-en-vizcaya-54523169-covo.aspx,2023-04-12 19:44:44
1020,Diésel,1.0,COMMON.COLOR_GRAY,54616213.0,160000.0,MAZDA,27.0,CX5,1016.0,Sevilla,41.0,19500.0,MAZDA CX5 2.2 150cv DE 4WD Style,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,,5.0,,https://www.coches.net/mazda-cx5-22-150cv-de-4wd-style-diesel-a%C3%B1o-en-sevilla-54616213-covo.aspx,2023-04-12 19:44:48
1021,Gasolina,2.0,COMMON.COLOR_WHITE,54734546.0,77322.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,22390.0,MAZDA CX5 2.0 G 121kW 165CV 2WD AT Zenith White 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-zenith-white-5p-gasolina-2018-en-madrid-54734546-covo.aspx,2023-04-12 19:44:50
1022,Gasolina,2.0,COMMON.COLOR_GRAY,54712298.0,71500.0,MAZDA,27.0,CX-5,1016.0,Asturias,33.0,21500.0,MAZDA CX-5 2.0 G 121kW 165CV 2WD AT Origin 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,particular,2.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-origin-5p-gasolina-2018-en-asturias-54712298-covo.aspx,2023-04-12 19:44:52
1023,Diésel,1.0,COMMON.COLOR_GARNET,54759547.0,85411.0,MAZDA,27.0,Mazda3,287.0,Madrid,28.0,17590.0,MAZDA Mazda3 2.2 SKYACTIVD 110KW EVOLUTION 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,2191.0,5.0,150.0,https://www.coches.net/mazda-mazda3-22-skyactivd-110kw-evolution-5p-diesel-2018-en-madrid-54759547-covo.aspx,2023-04-12 19:44:55
1024,Gasolina,2.0,COMMON.COLOR_GRAY,54638703.0,19000.0,MAZDA,27.0,CX5,1016.0,Málaga,29.0,36990.0,MAZDA CX5 2.5 GE 143kW 194CV 2WD AT Signature 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,profesional,1.0,4x4 suv,6.0,2488.0,5.0,194.0,https://www.coches.net/mazda-cx5-25-ge-143kw-194cv-2wd-at-signature-gasolina-2022-en-malaga-54638703-covo.aspx,2023-04-12 19:44:57
1025,Gasolina,2.0,COMMON.COLOR_RED,54849419.0,38152.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,25990.0,MAZDA CX5 2.0 G 121kW 165CV 2WD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-zenith-5p-gasolina-2019-en-madrid-54849419-covo.aspx,2023-04-12 19:44:59
1026,Híbrido,4.0,COMMON.COLOR_RED,53223675.0,59000.0,MAZDA,27.0,CX30,1285.0,Barcelona,8.0,22990.0,MAZDA CX30 SKYACTIVG 2.0 90 kW 2WD Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,122.0,https://www.coches.net/mazda-cx30-skyactivg-20-90-kw-2wd-evolution-otros-2020-en-barcelona-53223675-covo.aspx,2023-04-12 19:45:01
1027,Gasolina,2.0,COMMON.COLOR_GRAY,53622647.0,34000.0,MAZDA,27.0,Mazda6,453.0,Barcelona,8.0,26990.0,MAZDA Mazda6 2.5 SKYACTIVEG 143kW Signature Auto 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,2488.0,4.0,194.0,https://www.coches.net/mazda-mazda6-25-skyactiveg-143kw-signature-auto-gasolina-2018-en-barcelona-53622647-covo.aspx,2023-04-12 19:45:02
1028,Gasolina,2.0,COMMON.COLOR_RED,54800304.0,35859.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,22900.0,MAZDA CX5 2.0 GE 121kW165cv Evolution 2WD 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-ge-121kw165cv-evolution-2wd-5p-gasolina-2018-en-barcelona-54800304-covo.aspx,2023-04-12 19:45:04
1029,Gasolina,2.0,COMMON.COLOR_RED,54061660.0,99000.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,21500.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-zenith-gasolina-2018-en-barcelona-54061660-covo.aspx,2023-04-12 19:45:07
1030,Diésel,1.0,COMMON.COLOR_RED,54090253.0,90000.0,MAZDA,27.0,CX3,1140.0,Barcelona,8.0,17500.0,MAZDA CX3 1.8 D 85kW 115CV 2WD Evolution Design 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1759.0,5.0,115.0,https://www.coches.net/mazda-cx3-18-d-85kw-115cv-2wd-evolution-design-diesel-2019-en-barcelona-54090253-covo.aspx,2023-04-12 19:45:09
1031,Híbrido,4.0,COMMON.COLOR_RED,54390477.0,18900.0,MAZDA,27.0,Mazda3,287.0,Málaga,29.0,25900.0,MAZDA Mazda3 2.0 SKYACTIVX ZENITHX SAFETY BLACK AT 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1998.0,5.0,181.0,https://www.coches.net/mazda-mazda3-20-skyactivx-zenithx-safety-black-at-otros-2019-en-malaga-54390477-covo.aspx,2023-04-12 19:45:11
1032,Gasolina,2.0,COMMON.COLOR_WHITE,54716647.0,56965.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,25100.0,MAZDA CX5 2.0 G 121kW 165CV 2WD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-zenith-5p-gasolina-2019-en-madrid-54716647-covo.aspx,2023-04-12 19:45:13
1033,Diésel,1.0,COMMON.COLOR_WHITE,54589010.0,80000.0,MAZDA,27.0,CX3,1140.0,Castellón,12.0,19800.0,MAZDA CX3 1.8 D 85kW 115CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1759.0,5.0,115.0,https://www.coches.net/mazda-cx3-18-d-85kw-115cv-2wd-zenith-5p-diesel-2019-en-castellon-54589010-covo.aspx,2023-04-12 19:45:14
1034,Gasolina,2.0,COMMON.COLOR_RED,54800456.0,35859.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,22900.0,MAZDA CX5 2.0 GE 121kW165cv Evolution 2WD 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-ge-121kw165cv-evolution-2wd-5p-gasolina-2018-en-madrid-54800456-covo.aspx,2023-04-12 19:45:16
1035,Gasolina,2.0,COMMON.COLOR_RED,52828167.0,53200.0,MAZDA,27.0,Mazda2,505.0,Las Palmas,35.0,15290.0,MAZDA Mazda2 1.5 GE 66kW 90CV Black Tech Edition 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,berlina,1.0,1496.0,5.0,90.0,https://www.coches.net/mazda-mazda2-15-ge-66kw-90cv-black-tech-edition-gasolina-2019-en-las_palmas-52828167-covo.aspx,2023-04-12 19:45:19
1036,Gasolina,2.0,COMMON.COLOR_WHITE,53127480.0,10500.0,MAZDA,27.0,CX3,1140.0,Las Palmas,35.0,21990.0,MAZDA CX3 2.0 SKYACTIV GE 88kW Luxury 2WD 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,120.0,https://www.coches.net/mazda-cx3-20-skyactiv-ge-88kw-luxury-2wd-gasolina-2018-en-las_palmas-53127480-covo.aspx,2023-04-12 19:45:20
1037,Gasolina,2.0,COMMON.COLOR_WHITE,54030613.0,26500.0,MAZDA,27.0,CX5,1016.0,Castellón,12.0,23400.0,MAZDA CX5 2.0 G 121kW 165CV 2WD Origin 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-origin-5p-gasolina-2018-en-castellon-54030613-covo.aspx,2023-04-12 19:45:23
1038,Diésel,1.0,COMMON.COLOR_BLACK,54436130.0,89291.0,MAZDA,27.0,CX5,1016.0,Girona,17.0,17200.0,MAZDA CX5 2.2 110kW DE 2WD Style Navi 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-de-2wd-style-navi-5p-diesel-2017-en-girona-54436130-covo.aspx,2023-04-12 19:45:25
1039,Gasolina,2.0,COMMON.COLOR_GRAY,54549574.0,37500.0,MAZDA,27.0,CX3,1140.0,Málaga,29.0,19900.0,MAZDA CX3 2.0 SKYACTIV GE Style Nav 2WD AT 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,120.0,https://www.coches.net/mazda-cx3-20-skyactiv-ge-style-nav-2wd-at-gasolina-2018-en-malaga-54549574-covo.aspx,2023-04-12 19:45:27
1040,Gasolina,2.0,COMMON.COLOR_WHITE,54432211.0,31000.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,23990.0,MAZDA CX5 2.0 G 121kW 165CV 2WD AT Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-evolution-gasolina-2019-en-madrid-54432211-covo.aspx,2023-04-12 19:45:30
1041,Diésel,1.0,COMMON.COLOR_WHITE,54436132.0,148700.0,MAZDA,27.0,CX5,1016.0,Girona,17.0,17900.0,MAZDA CX5 2.2 110kW DE 2WD Style Navi 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-110kw-de-2wd-style-navi-5p-diesel-2017-en-girona-54436132-covo.aspx,2023-04-12 19:45:31
1042,Gasolina,2.0,COMMON.COLOR_BLUE,54481123.0,91432.0,MAZDA,27.0,CX5,1016.0,Madrid,28.0,22490.0,MAZDA CX5 2.0 G 121kW 165CV 2WD AT Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-evolution-gasolina-2019-en-madrid-54481123-covo.aspx,2023-04-12 19:45:34
1043,Gasolina,2.0,COMMON.COLOR_RED,54019467.0,62000.0,MAZDA,27.0,CX5,1016.0,Castellón,12.0,18600.0,MAZDA CX5 2.0 121kW165CV GE 2WD Style 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-121kw165cv-ge-2wd-style-5p-gasolina-2017-en-castellon-54019467-covo.aspx,2023-04-12 19:45:36
1044,Gasolina,2.0,COMMON.COLOR_WHITE,54838938.0,17800.0,MAZDA,27.0,CX3,1140.0,Castellón,12.0,23700.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-zenith-5p-gasolina-2019-en-castellon-54838938-covo.aspx,2023-04-12 19:45:39
1045,Diésel,1.0,COMMON.COLOR_BLUE,54746314.0,49245.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,19900.0,MAZDA CX5 2.2 DE Black Tech Edition 2WD 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-de-black-tech-edition-2wd-5p-diesel-2017-en-barcelona-54746314-covo.aspx,2023-04-12 19:45:40
1046,Gasolina,2.0,COMMON.COLOR_WHITE,54717928.0,112087.0,MAZDA,27.0,Mazda3,287.0,Barcelona,8.0,12900.0,MAZDA Mazda3 2.0 GE 120 MT Style 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,berlina,1.0,1998.0,5.0,120.0,https://www.coches.net/mazda-mazda3-20-ge-120-mt-style-5p-gasolina-2015-en-barcelona-54717928-covo.aspx,2023-04-12 19:45:43
1047,Gasolina,2.0,COMMON.COLOR_WHITE,54716950.0,56965.0,MAZDA,27.0,CX5,1016.0,Valencia,46.0,25100.0,MAZDA CX5 2.0 G 121kW 165CV 2WD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-zenith-5p-gasolina-2019-en-valencia-54716950-covo.aspx,2023-04-12 19:45:44
1048,Diésel,1.0,COMMON.COLOR_RED,53977241.0,49588.0,MAZDA,27.0,Mazda6,453.0,Sevilla,41.0,21300.0,MAZDA Mazda6 2.2 DE 110kW 150CV Style Nav 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,2191.0,4.0,150.0,https://www.coches.net/mazda-mazda6-22-de-110kw-150cv-style-nav-4p-diesel-2018-en-sevilla-53977241-covo.aspx,2023-04-12 19:45:46
1049,Gasolina,2.0,COMMON.COLOR_GRAY,54848948.0,39700.0,MAZDA,27.0,Mazda2,505.0,Alicante,3.0,12900.0,MAZDA Mazda2 1.5 GE 66kW 90CV Black Tech Edition,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,berlina,1.0,1496.0,5.0,90.0,https://www.coches.net/mazda-mazda2-15-ge-66kw-90cv-black-tech-edition-gasolina-2019-en-alicante-54848948-covo.aspx,2023-04-12 19:45:48
1050,Gasolina,2.0,COMMON.COLOR_RED,54838939.0,149267.0,MAZDA,27.0,Mazda3,287.0,Castellón,12.0,14500.0,MAZDA Mazda3 2.0 GE 120 MT Luxury 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,berlina,1.0,1998.0,5.0,120.0,https://www.coches.net/mazda-mazda3-20-ge-120-mt-luxury-5p-gasolina-2015-en-castellon-54838939-covo.aspx,2023-04-12 19:45:50
1051,Gasolina,2.0,COMMON.COLOR_RED,54833417.0,30455.0,MAZDA,27.0,CX3,1140.0,Madrid,28.0,19490.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-zenith-5p-gasolina-2019-en-madrid-54833417-covo.aspx,2023-04-12 19:45:52
1052,Diésel,1.0,COMMON.COLOR_BLACK,54822362.0,139000.0,MAZDA,27.0,CX-5,1016.0,Barcelona,8.0,13500.0,MAZDA CX-5 2.2 150cv DE 4WD AT Luxury 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2013.0,particular,2.0,4x4 suv,6.0,2184.0,5.0,150.0,https://www.coches.net/mazda-cx5-22-150cv-de-4wd-at-luxury-5p-diesel-2013-en-barcelona-54822362-covo.aspx,2023-04-12 19:45:54
1053,Gasolina,2.0,COMMON.COLOR_WHITE,54848868.0,11000.0,MAZDA,27.0,CX3,1140.0,Barcelona,8.0,18490.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-zenith-gasolina-2019-en-barcelona-54848868-covo.aspx,2023-04-12 19:45:57
1054,Gasolina,2.0,COMMON.COLOR_RED,54335725.0,70500.0,MAZDA,27.0,MX5,237.0,Madrid,28.0,20500.0,MAZDA MX5 2.0 118kW 160CV Luxury,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,cabrio,3.0,1998.0,2.0,160.0,https://www.coches.net/mazda-mx5-20-118kw-160cv-luxury-gasolina-2016-en-madrid-54335725-covo.aspx,2023-04-12 19:46:00
1055,Gasolina,2.0,COMMON.COLOR_RED,54689477.0,61818.0,MAZDA,27.0,CX30,1285.0,Sevilla,41.0,25900.0,MAZDA CX30 SKYACTIVX 2.0 132 kW AT Zenith 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,180.0,https://www.coches.net/mazda-cx30-skyactivx-20-132-kw-at-zenith-5p-gasolina-2020-en-sevilla-54689477-covo.aspx,2023-04-12 19:46:02
1056,Gasolina,2.0,COMMON.COLOR_RED,53520048.0,41576.0,MAZDA,27.0,CX3,1140.0,Teruel,44.0,20900.0,MAZDA CX3 2.0 G 89kW 121CV 2WD Zenith,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-at-zenith-gasolina-2018-en-teruel-53520048-covo.aspx,2023-04-12 19:46:04
1057,Gasolina,2.0,COMMON.COLOR_GRAY,54848836.0,70000.0,MAZDA,27.0,CX3,1140.0,Barcelona,8.0,20950.0,MAZDA CX3 2.0 G 110kW 150CV AWD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,150.0,https://www.coches.net/mazda-cx3-20-g-110kw-150cv-awd-at-zenith-gasolina-2019-en-barcelona-54848836-covo.aspx,2023-04-12 19:46:07
1058,Gasolina,2.0,COMMON.COLOR_WHITE,54717683.0,61000.0,MAZDA,27.0,Mazda3,287.0,Málaga,29.0,17650.0,MAZDA Mazda3 2.0 SKYACTIVG 88KW EVOLUTIONNAV 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1998.0,5.0,120.0,https://www.coches.net/mazda-mazda3-20-skyactivg-88kw-evolutionnav-5p-gasolina-2018-en-malaga-54717683-covo.aspx,2023-04-12 19:46:09
1059,Diésel,1.0,COMMON.COLOR_GRAY,53789545.0,73800.0,MAZDA,27.0,CX5,1016.0,Valencia,46.0,28500.0,MAZDA CX5 2.2 D 135kW 184CV AWD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,2191.0,5.0,184.0,https://www.coches.net/mazda-cx5-22-d-135kw-184cv-awd-at-zenith-5p-diesel-2019-en-valencia-53789545-covo.aspx,2023-04-12 19:46:12
1060,Gasolina,2.0,COMMON.COLOR_RED,53911176.0,75538.0,MAZDA,27.0,CX30,1285.0,La Rioja,26.0,22800.0,MAZDA CX30 SKYACTIVG 2.0 90 kW 2WD Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,122.0,https://www.coches.net/mazda-cx30-skyactivg-20-90-kw-2wd-evolution-5p-gasolina-2020-en-la_rioja-53911176-covo.aspx,2023-04-12 19:46:14
1061,Gasolina,2.0,COMMON.COLOR_WHITE,54716521.0,56965.0,MAZDA,27.0,CX5,1016.0,Barcelona,8.0,25100.0,MAZDA CX5 2.0 G 121kW 165CV 2WD AT Zenith 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,165.0,https://www.coches.net/mazda-cx5-20-g-121kw-165cv-2wd-at-zenith-5p-gasolina-2019-en-barcelona-54716521-covo.aspx,2023-04-12 19:46:16
1062,Gasolina,2.0,COMMON.COLOR_RED,54332559.0,89000.0,MAZDA,27.0,CX3,1140.0,Las Palmas,35.0,17990.0,MAZDA CX3 2.0 G 89kW 121CV 2WD AT Evolution 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1998.0,5.0,121.0,https://www.coches.net/mazda-cx3-20-g-89kw-121cv-2wd-at-evolution-gasolina-2018-en-las_palmas-54332559-covo.aspx,2023-04-12 19:46:18
